,id,name,hair,birth_date,race_result,debut_weight,sales_price,relatives
4371,2015101156,コウキバイオ,青鹿毛,2015/4/29,0-0-0-1,430.0,,アグレッシブバイオの2016
4372,2015101867,コウギョウネルソン,栗毛,2015/3/24,0-0-0-6,432.0,,ファイナルレザルト、キストゥクラウン
4373,2015104541,コウソクヒカリ,青鹿毛,2015/3/23,0-0-0-1,430.0,2484,マウントゴールド、デルマジャイアン
4374,2015102140,コクシネル,栗毛,2015/4/30,0-0-0-5,482.0,561,エアラーテル、エアキャネル
4375,2015105936,ココナッツスルー,黒鹿毛,2015/1/10,0-0-0-2,446.0,,ヒラボクワイルド、タイセイワイルド
4376,2015105929,ココリエルサ,黒鹿毛,2015/5/10,0-0-0-4,480.0,1404,タイガーレディ、サクラトップピサ
4377,2015102737,ココリシャイン,栗毛,2015/4/7,0-0-0-5,476.0,1350,サンアンダーソン、ネコソラ
4378,2015102439,ココリモアナ,鹿毛,2015/4/30,0-0-0-2,456.0,1350,アスターサムソン、ネロディアマンテ
4379,2015106445,ココロニシキ,鹿毛,2015/5/23,0-0-0-1,462.0,226,クラマ、ノボバンク
4380,2015104596,コシミノダンサー,鹿毛,2015/2/7,0-0-0-4,462.0,,リセエンヌ、サトノダイレンサ
4381,2015100704,コスモオーヴェル,鹿毛,2015/4/27,0-0-0-2,450.0,,マイネルファン、アシュランス
4382,2015100698,コスモキリュウ,鹿毛,2015/5/1,0-0-1-5,446.0,,メイショウドゥーマ、マイネルヴァッサー
4383,2015100734,コスモターンブルー,青毛,2015/6/7,0-0-0-3,506.0,,マイネキャスリーンの2014、シオンコタン
4384,2015100398,コスモダリア,鹿毛,2015/1/15,0-0-0-2,422.0,,キートス、レインボーダリアの2017
4385,2015103947,コスモハーデス,黒鹿毛,2015/4/30,0-0-0-5,460.0,108,サンデーサンサン、ベンジャミン
4386,2015100720,コスモハバネロ,黒鹿毛,2015/3/21,0-0-0-1,390.0,,マウイノカオイ、マハロチケット
4387,2015100694,コスモラフェット,黒鹿毛,2015/4/17,0-0-0-3,436.0,,マイネルプロンプト、マイネルパッセ
4388,2015102505,コットンクラブ,栗毛,2015/2/14,0-0-0-1,508.0,2916,クラウンビション、アオスタ
4389,2015105285,コトブキハウンド,鹿毛,2015/4/21,0-0-0-2,484.0,,レーザーインパクト、ユイマール
4390,2015109144,コトブキブリアード,栗毛,2015/4/25,0-0-0-1,508.0,367,マックスゴーゴー、ホーザンアテナ
4391,2015103962,コトブキポインター,栗毛,2015/4/5,0-0-0-1,432.0,,コトブキアゲート、ルミノハレブタイの2017
4392,2015104370,コニファー,栗毛,2015/3/26,0-0-0-4,472.0,,イルマタル、スカーレルの2017
4393,2015100878,コハルチャン,栗毛,2015/4/30,0-0-0-3,440.0,691,ブレイビットアウト、シャイニーユース
4394,2015106465,コパノジャッキー,栗毛,2015/4/10,0-0-0-3,482.0,,コパノリッキー、コパノチャーリー
4395,2015103621,コパノルーリー,栗毛,2015/2/10,0-0-0-12,430.0,540,シンデレラボーイ、ホープホーマン
4396,2015106469,コパノロビンソン,黒鹿毛,2015/5/17,0-0-0-6,438.0,,コパノリチャード、コパノオーシャンズ
4397,2015105079,コヨーテビュート,黒鹿毛,2015/2/7,0-0-0-1,424.0,,キーラ、リントスの2016
4398,2015106285,コルニヨン,鹿毛,2015/1/24,0-0-0-3,438.0,,アンシェルブルーの2016、アンシェルブルーの2017
4399,2015105293,コログレッツォ,栗毛,2015/4/1,0-0-1-4,430.0,,センスオブラヴ、ラヴインザダークの2018
4400,2015101451,コロン,黒鹿毛,2015/3/8,0-0-0-1,376.0,,ネガイ、ラヴィアンフルールの2017
4401,2015105413,コングレイ,黒鹿毛,2015/4/19,0-0-0-16,478.0,,サドルオン、ダノンプレジデント
4402,2015105918,コンゴウビジン,黒鹿毛,2015/2/24,0-0-0-1,436.0,,コメート、チョンマゲ
4403,2015100070,コンノートヒューズ,栗毛,2015/5/22,0-0-0-4,478.0,1080,アウトストラーダ、マルチフローラ
4404,2015101722,コンバットネクサス,鹿毛,2015/5/16,0-0-0-1,484.0,,コンバットパンチ、コンバットシャイン
4405,2015104550,コンフェイト,青鹿毛,2015/2/22,0-0-0-2,440.0,,ベルシャザール、ナイトフッド
4406,2015103482,コンヴィーヴォ,栗毛,2015/3/7,0-0-0-4,428.0,,コンアニマ、トルベジーノ
4407,2015102207,ゴージャスバイオ,鹿毛,2015/3/31,0-0-0-1,398.0,,アピールバイオ、アパーパートバイオ
4408,2015106402,ゴールデンテソーロ,栗毛,2015/4/8,0-0-0-4,452.0,1674,スターバリオン、ビットスターダム
4409,2015104295,ゴールデンフィジー,鹿毛,2015/1/16,0-0-0-1,434.0,,タガノエンブレム、ワイドリーザワン
4410,2015102399,ゴールデンボーイ,鹿毛,2015/2/1,0-0-0-3,436.0,,ゲッカコウ、サンマディソン
4411,2015103513,ゴールドウイッシュ,栗毛,2015/4/1,0-0-0-1,514.0,302,オモイサイフ、モデスト
4412,2015100765,ゴールドエントリー,鹿毛,2015/3/18,0-0-0-4,488.0,,ゴールドアピール、ゴールドマジック
4413,2015100766,ゴールドシスター,栗毛,2015/5/15,0-0-0-2,434.0,,ゴールドアクター、ゴールドウインド
4414,2015100925,ゴールドマーシュ,鹿毛,2015/5/10,0-0-0-3,500.0,313,ヒカルブルービー、ハンディマン
4415,2015106504,ゴールドムーン,鹿毛,2015/3/27,0-0-0-1,428.0,,アイリッシュカフェ、コスモナーダム
4416,2015102926,ゴッデスオブエッジ,栗毛,2015/4/7,1-0-0-3,474.0,810,タイセイゴッホ、クラリン
4417,2015105817,サーカスクイーン,黒鹿毛,2015/3/30,0-0-0-3,445.0,,バリスネリア、メラゾーマ
4418,2015104850,サーキュラーリング,栗毛,2015/3/30,0-0-0-3,430.0,,ソリティール、プリュキエール
4419,2015103695,サーム,黒鹿毛,2015/3/28,0-0-0-1,452.0,,モンピュアの2014、アレジェンス
4420,2015104033,サイタグレイス,鹿毛,2015/4/23,0-0-0-2,422.0,216,ローズプリンスダム、クリスチャンパールの2017
4421,2015106466,サイモンサーマル,鹿毛,2015/2/6,0-0-0-2,502.0,,ロゼッタハート、テーオーバーキン
4422,2015109012,サイモンルチアーノ,栗毛,2015/3/20,0-0-0-8,492.0,810,テイエムファイヤー、クラウンビュレット
4423,2015100630,サイン,芦毛,2015/4/24,0-0-0-4,462.0,,ヒットザターゲット、エテルノ
4424,2015101747,サウスキヘイ,栗毛,2015/2/9,0-0-0-2,470.0,324,ラクテウスオルビスの2016、ラクテウスオルビスの2017
4425,2015101082,サウストラベラー,栗毛,2015/2/17,0-0-0-2,470.0,604,メイショウジェイ、ドリームカイザー
4426,2015103243,サウンズグレイト,黒鹿毛,2015/3/21,0-0-0-1,468.0,,ヴェンジェンス、ハイパーノヴァ
4427,2015105674,サウンドスター,黒鹿毛,2015/3/14,0-0-0-6,458.0,,マンダリンショコラ、フヨウシデンカイ
4428,2015105428,サエズリ,青鹿毛,2015/5/8,0-0-0-3,452.0,,オヤマハリケーン、ジートップキセキ
4429,2015109054,サカショウクィーン,鹿毛,2015/4/17,0-0-0-6,420.0,129,ブレーヴマン、ローズオヌットゥ
4430,2015109148,サカショウレオ,青鹿毛,2015/4/4,0-0-0-3,402.0,,キングファスリエフ、マイネレヴェランスの2013
4431,2015106270,サクセスウエイ,栗毛,2015/4/20,0-0-0-3,436.0,,サクセスムーン、スカイズザリミット
4432,2015100782,サクラトップスター,栗毛,2015/3/28,0-0-0-1,468.0,,サクラトップクインの2017
4433,2015105930,サクラトップタイム,鹿毛,2015/4/29,0-0-0-6,482.0,1080,プレシャスメイト、ウォーターサウンド
4434,2015105943,サクラトップライフ,黒鹿毛,2015/2/16,0-0-0-3,444.0,810,ミラクルローカス、ヒラボクミラクルの2017
4435,2015101492,サクラノハナビラ,鹿毛,2015/2/13,0-0-0-2,416.0,108,オーサムバローズ、ワイズセレクション
4436,2015105856,サクラボヌール,栗毛,2015/4/20,0-0-0-1,458.0,,サクラベル、サクラシェンロン
4437,2015102556,サクラメント,黒鹿毛,2015/3/8,0-0-0-1,498.0,,キタサンウンリュー、トミケンセルバーレ
4438,2015100949,サツマノクロジョカ,黒鹿毛,2015/4/30,0-0-0-4,448.0,162,クリップスプリンガ、コウザンヒキリ
4439,2015104126,サトノガーネット,黒鹿毛,2015/1/28,0-1-0-1,434.0,,ショウナンダイチ、ヴェルジョワーズ
4440,2015105174,サトノガバナー,青鹿毛,2015/5/9,0-0-0-4,464.0,,アーバンストリート、リバーハイランド
4441,2015101380,サトノゲイル,青鹿毛,2015/5/4,0-0-0-2,468.0,,ナンヨーマーク、バートラムガーデン
4442,2015105077,サトノコメット,黒鹿毛,2015/1/28,0-0-0-3,456.0,,リスグラシュー、プルメリアスター
4443,2015104788,サトノジュウザ,鹿毛,2015/4/13,0-0-0-2,480.0,,サトノリュウガ、サトノサイベリー
4444,2015105063,サトノプレスト,鹿毛,2015/1/25,0-0-0-3,480.0,,スミレ、ミッキーシーガル
4445,2015104048,サトノルーリー,黒鹿毛,2015/5/6,0-0-0-4,408.0,7560,サトノノブレス、ヒカルオオゾラ
4446,2015104874,サニツ,鹿毛,2015/2/6,0-0-0-2,442.0,,ルールザユニバース、カレンラヴニール
4447,2015101943,サノシスター,鹿毛,2015/5/1,0-0-0-5,390.0,,コーラルビューの2017
4448,2015103290,サノノバクシン,鹿毛,2015/4/9,0-0-0-6,506.0,388,トップアドバンス、ファイブフォース
4449,2015103330,サノノヒカリ,鹿毛,2015/5/9,0-0-0-5,438.0,399,サブノハゴロモ、サブノホホエミ
4450,2015106208,サハラドゥ,鹿毛,2015/4/18,0-0-0-1,528.0,,サハラファイター、プロセッラ
4451,2015104488,サマーシャドウ,栗毛,2015/4/18,0-0-0-4,460.0,,パールシャドウ、ヒシハイグレード
4452,2015102769,サムソンフォンテン,黒鹿毛,2015/5/1,0-0-0-1,510.0,,メリルフォンテン、ナドレの2016
4453,2015101859,サムライロード,黒鹿毛,2015/2/18,0-0-1-7,462.0,2268,カラパナビーチ、クリムトキッス
4454,2015104236,サリエット,黒鹿毛,2015/2/6,0-0-0-3,418.0,,エイシンライアン、スペランツァデーア
4455,2015103722,サルサデージャ,鹿毛,2015/5/10,0-0-0-2,492.0,,グリッドマトリクス、ウインスラッガー
4456,2015103908,サワヤカタイド,青鹿毛,2015/4/17,0-0-0-4,438.0,1350,サワヤカラスカル、スズカジョンブル
4457,2015101186,サンアニストン,黒鹿毛,2015/4/1,0-0-0-2,440.0,,アポロフレンズ、ジンエルサレム
4458,2015103073,サンオーガスタ,栗毛,2015/4/8,0-0-0-3,430.0,140,バコパ、フジクイーン
4459,2015100069,サンキャスパー,黒鹿毛,2015/4/7,0-0-0-3,458.0,216,タイセイフレイヤ、ファインビスティー
4460,2015100728,サンクエトワール,鹿毛,2015/4/11,0-0-0-6,376.0,,コスモハヤブサ、マイネルエクレウス
4461,2015100232,サンクトゥスレーン,栗毛,2015/5/21,0-0-0-5,476.0,,ミスベルツリー、マックスストレイン
4462,2015103615,サングリアロッサ,黒鹿毛,2015/3/2,0-0-0-1,408.0,,レッカーベルン、マスターチアフルの2017
4463,2015105822,サンズエーガル,栗毛,2015/2/15,0-0-0-4,492.0,,シゲルニジョウサバ、サザンソレイユ
4464,2015102256,サンセイラム,鹿毛,2015/2/21,0-0-0-3,446.0,162,
4465,2015102787,サンタフェサン,鹿毛,2015/4/15,0-0-0-5,452.0,216,プラチナハット、マルケイアクセル
4466,2015103954,サンドーバー,青鹿毛,2015/4/29,0-0-0-3,452.0,129,マイネルフレッチャ、コスモディライト
4467,2015101213,サンバッファロー,青鹿毛,2015/5/4,0-0-0-2,450.0,216,ピンクスパイダー、ピンクショットガンの2016
4468,2015103688,サンビクトリア,黒鹿毛,2015/5/13,0-0-0-2,470.0,194,タイセイグローリア、シザンサス
4469,2015101583,サンビリングス,黒鹿毛,2015/4/27,0-0-0-3,460.0,378,サヴィ、アリオス
4470,2015103705,サンフレデリック,鹿毛,2015/5/12,0-0-0-7,464.0,108,ミヤコドリ、マルモリミラー
4471,2015106363,サンホノルル,青鹿毛,2015/3/21,1-0-0-3,422.0,108,トミケンルパウス
4472,2015101563,サンマルスター,栗毛,2015/3/16,0-0-0-4,482.0,,サンマルライバル、サンマルトゥーレ
4473,2015103739,サンマルパール,黒鹿毛,2015/2/18,0-0-0-3,386.0,,サンマルジョーダン、ヒシパールの2017
4474,2015101564,サンマルヴェール,鹿毛,2015/2/17,0-0-0-1,410.0,,サンマルドライヴ、サンマルブリーズ
4475,2015105211,サンライズアイドル,鹿毛,2015/4/10,0-0-0-1,488.0,,トシキャンディの2017
4476,2015102236,サンライズセイハ,鹿毛,2015/3/27,0-0-0-1,476.0,,タイムシャワー、ガーネットホープ
4477,2015102067,サンライズタキオン,鹿毛,2015/2/18,0-0-0-1,490.0,,サンライズビジュー、イエロータキオンの2016
4478,2015101261,サンラボック,栗毛,2015/5/15,0-0-0-3,402.0,,タービランス、シャヒーン
4479,2015105339,サンラヴィエール,栗毛,2015/4/10,0-0-0-2,488.0,108,ブセナ、コスモユキシマキ
4480,2015101262,サンルイビル,黒鹿毛,2015/5/1,0-0-0-2,422.0,,トシザグレイト、トシザコジーン
4481,2015102735,サンレイポケット,黒鹿毛,2015/5/2,1-0-0-1,484.0,1674,ワンダフルラッシュ、ファイナルブロー
4482,2015101265,サンロックヒル,栗毛,2015/5/21,0-0-0-1,472.0,,サンエリザベス、サンメサベルデ
4483,2015101263,サンワラワラ,栗毛,2015/3/23,1-1-0-4,498.0,,ピントゥハティの2016、ピントゥハティの2017
4484,2015101363,サヴォアフェール,鹿毛,2015/5/7,0-0-0-4,410.0,,スペチアーレ、ベリーフェイマス
4485,2015109010,ザミーフォーリア,鹿毛,2015/4/3,0-0-0-3,514.0,,ホーガンブリッジ、スカーレピーコックの2011
4486,2015104098,シーアフェアリー,栗毛,2015/5/17,0-0-1-2,456.0,,イーデンホール、シーリーヴェール
4487,2015102224,シーカー,鹿毛,2015/4/23,0-0-0-1,444.0,,アオアラシ、アオカチ
4488,2015101315,シーサイドイン,鹿毛,2015/5/2,0-0-0-3,450.0,,ゴールドマリーン、ステラマリーン
4489,2015104312,シーシャンティ,鹿毛,2015/3/7,0-0-0-1,490.0,4428,ミッキーラブソング、ユラノト
4490,2015106154,シーズオールザット,鹿毛,2015/3/23,0-0-0-1,450.0,,アナザーラブソング、オールザットジャズの2017
4491,2015100667,シーデイライト,鹿毛,2015/5/12,0-0-0-1,454.0,1026,サンライズマックス、ビッグロマンス
4492,2015100492,シーブライド,黒鹿毛,2015/4/26,0-0-0-3,436.0,432,トウカイポリシー、トウカイフラッグ
4493,2015100395,シープロビデンス,栗毛,2015/1/4,0-0-0-3,454.0,216,スマートブローラ、ドリームピーチの2016
4494,2015110012,シールドロック,栗毛,2015/3/13,0-0-0-4,558.0,,ミルクディッパー、ジューノエスク
4495,2015104082,シールヴィクトリー,鹿毛,2015/2/17,0-0-0-3,460.0,,ステイトリーマーチ、サトノファイター
4496,2015103497,シェルセリーヌ,鹿毛,2015/6/5,0-1-0-7,422.0,,ナガラオリオン、ナガラキコウシ
4497,2015103464,シオラパルク,栗毛,2015/6/7,0-0-0-2,468.0,777,ナタリス、ピーチェス
4498,2015109018,シグラップリンユー,黒鹿毛,2015/3/22,0-0-0-3,464.0,129,ミラクルユー、セイントムーンの2016
4499,2015106412,シゲルアズキ,鹿毛,2015/4/28,0-0-0-3,442.0,,シゲルメジロザメ、ゴールデンゴール
4500,2015101526,シゲルエダマメ,青鹿毛,2015/4/7,0-0-0-4,486.0,,シゲルサンマ、シゲルイチジク
4501,2015102452,シゲルキュウリ,鹿毛,2015/3/30,0-0-0-3,464.0,486,リュンヌ、ラディアーレ
4502,2015106265,シゲルコシアブラ,鹿毛,2015/4/5,0-0-0-7,438.0,896,エックスダンス、アイアンルック
4503,2015105395,シゲルゴボウ,黒鹿毛,2015/4/1,0-0-0-2,432.0,756,ケイツーダラー、マリアローザの2017
4504,2015105677,シゲルジャガイモ,鹿毛,2015/4/30,0-0-0-10,486.0,1080,ナンヨープルートー、ナンヨーテンプル
4505,2015102052,シゲルタケノコ,栗毛,2015/4/22,0-0-0-4,474.0,,シゲルジャコウネコ、エリーキャナル
4506,2015102412,シゲルトウガラシ,鹿毛,2015/5/16,0-0-0-2,436.0,648,マユノジャスター、フクノアングレーム
4507,2015101506,シゲルニンジン,黒鹿毛,2015/3/28,0-0-0-2,446.0,,シゲルリクゼンの2016、シゲルリクゼンの2017
4508,2015102968,シゲルニンニク,鹿毛,2015/3/4,0-0-0-3,450.0,486,アバレンボウ、ビューティーグリン
4509,2015106236,シゲルネギ,鹿毛,2015/4/28,0-0-0-2,408.0,,シゲルカマス、シゲルアサヒダケの2016
4510,2015105550,シゲルピーマン,鹿毛,2015/4/19,0-0-0-2,448.0,216,ショウナンラムジ、スマートアーサイト
4511,2015103412,シゲルミツバ,栗毛,2015/2/15,0-0-0-2,438.0,216,ニシノレイチェル、ニシノドバルダーン
4512,2015101523,シゲルヤングコーン,鹿毛,2015/4/10,0-0-0-0,504.0,950,ビコーピリラニ、グレートエンパイア
4513,2015100113,シゲルラッキョウ,青鹿毛,2015/5/14,0-0-0-2,451.0,,シゲルトマトの2016、シゲルトマトの2017
4514,2015102364,シゲルレタス,鹿毛,2015/4/20,0-0-0-3,448.0,,シゲルアンドロメダの2016、シゲルアンドロメダの2017
4515,2015103490,シゲルレンコン,鹿毛,2015/5/28,0-0-0-1,436.0,,シゲルクロメバル、シゲルポインター
4516,2015102024,シセイケナゲ,鹿毛,2015/3/14,0-0-0-2,438.0,,シセイオウジ、シセイハヤテ
4517,2015101941,シックスマイル,黒鹿毛,2015/4/30,0-0-0-5,456.0,,クロフネビームス、ブライトボーイ
4518,2015102483,シップフォクイーン,鹿毛,2015/3/22,0-0-0-2,450.0,,ランファースト、ペイシャクローズ
4519,2015103624,シトワイアン,栗毛,2015/5/8,0-0-0-2,432.0,,アルマエルナト、ゴーズオン
4520,2015101527,シナノチロル,青鹿毛,2015/3/22,0-0-0-4,337.0,,シュタルク、シゲルサツマ
4521,2015102453,シバノキャンドル,鹿毛,2015/4/6,0-0-0-5,458.0,216,スクデットクール、パープルポイント
4522,2015101029,シベリアングランツ,鹿毛,2015/2/6,0-0-0-1,458.0,,コーサー、レディカママル
4523,2015102135,シャイニーキャット,栗毛,2015/3/2,0-1-0-1,496.0,,シャイニーホーム、シャイニーロック
4524,2015102239,シャイニードラード,栗毛,2015/3/21,0-0-0-4,500.0,,ダイタクバートラム、ダイタクリーヴァ
4525,2015104487,シャイニンオスカー,黒鹿毛,2015/3/12,0-0-0-2,488.0,,ロードキング、ジャックハンマー
4526,2015101760,シャコック,栗毛,2015/4/7,0-0-0-5,442.0,162,ハニームーナー、クリノコクシムソウ
4527,2015102935,シャトープリンセス,鹿毛,2015/3/1,0-0-0-3,426.0,,サブノカガヤキ、カルサイト
4528,2015101407,シャムゴッド,栗毛,2015/1/24,1-0-0-2,452.0,,ロマンスリップの2016
4529,2015104415,シャンデリアスピン,青鹿毛,2015/2/19,0-0-0-5,462.0,,カイザーバル、シャドウダンサー
4530,2015105447,シャンベック,栗毛,2015/3/13,0-0-0-1,531.0,,スキダッタ
4531,2015109076,シャンボールナイト,青鹿毛,2015/5/1,0-1-0-2,482.0,,ハナサキ、エルメスショコラ
4532,2015103919,シュガーボーイ,青鹿毛,2015/5/28,0-0-0-3,460.0,378,スイートエスケープ、シャークベイ
4533,2015103017,シュク,鹿毛,2015/3/22,0-0-0-1,454.0,,ワクワクカンヲ、ツイセキシャ
4534,2015102736,シュヌーク,青鹿毛,2015/4/26,0-0-0-4,422.0,,アルボナンザ、メルシーサイレンス
4535,2015100813,シュネッラー,黒鹿毛,2015/2/10,0-0-0-2,432.0,,ジンギ、エクステンデット
4536,2015106144,シュネルスト,栗毛,2015/3/21,0-0-0-2,508.0,324,ホットファッション、ヒシミッション
4537,2015106006,シュプレヒコール,黒鹿毛,2015/3/27,0-0-0-4,449.0,140,トウショウチャート、サウンドローズ
4538,2015103186,シュヴァルレーヴ,黒鹿毛,2015/5/9,0-0-0-5,410.0,,ゴールドフィルド、クールレオ
4539,2015106230,ショーエクセレント,栗毛,2015/3/25,0-0-0-2,472.0,561,ネイビーブルー、トモジャヴァリ
4540,2015106301,ショーコーズ,栗毛,2015/3/29,0-0-0-4,434.0,2322,ミッキージョイ、ミッキールドラ
4541,2015103034,ショーマノキセキ,鹿毛,2015/4/11,0-0-0-4,454.0,,オーハッピーデイ、ヒューガライゼン
4542,2015103224,ショウザドリーム,黒鹿毛,2015/4/21,0-0-0-2,422.0,,タツミアンダルシア、ダウラギリテソーロ
4543,2015102327,ショウセイ,鹿毛,2015/3/15,0-0-0-1,468.0,,オズマ、ベルリーフ
4544,2015104054,ショウナンアーデン,鹿毛,2015/2/25,0-0-0-2,448.0,885,コウソクストレート、シーユーアゲン
4545,2015105816,ショウナンカマクラ,鹿毛,2015/3/20,0-0-0-4,482.0,367,ムタア、フレンドスマート
4546,2015106028,ショウナンサラ,鹿毛,2015/3/24,0-0-0-3,464.0,,ショウナンマッシブ、ショウナンマキシム
4547,2015101750,ショウナンザブーン,黒鹿毛,2015/4/15,0-0-0-1,476.0,,ショウナンアヴィド、ショウナンサンタ
4548,2015101374,ショウナンダズル,青鹿毛,2015/3/27,0-0-0-5,510.0,,クラヴァシュドール
4549,2015101751,ショウナンハイル,栗毛,2015/5/22,0-0-0-4,432.0,,ショウナンラージャ、ショウナンタロット
4550,2015105984,ショウナンバースト,黒鹿毛,2015/2/4,0-0-0-4,424.0,1728,アヴァリエ、カジノゲーム
4551,2015101409,ショウナンパーシア,青鹿毛,2015/2/8,0-0-0-3,492.0,,ポンテファブリチオ、ララエクレリゼ
4552,2015105719,ショウナンパーリオ,黒鹿毛,2015/5/17,0-0-0-2,450.0,,ショウナンダブル
4553,2015109110,ショウナンパシスタ,黒鹿毛,2015/4/11,0-0-0-2,426.0,,イノレンジャー、カシノティーダ
4554,2015100055,ショウナンマジー,鹿毛,2015/4/7,0-0-0-2,442.0,,ショウナンラスター、ショウナンサンキュ
4555,2015103980,ショウナンラーゼン,栃栗毛,2015/5/10,0-0-0-2,462.0,,ヒカルウルヴェヒ、ヒカルドウキセイの2012
4556,2015104203,ショコラトリー,鹿毛,2015/4/16,0-0-0-3,432.0,,ロワジャルダン、ゴールデンチケット
4557,2015100366,シラハタヤマ,鹿毛,2015/3/26,0-0-0-5,470.0,162,ヴェガサンボーイ、カウボーイ
4558,2015101612,シルヴァーヌス,青鹿毛,2015/4/12,0-0-0-1,444.0,,シルヴァンソングの2016、シルヴァンソングの2017
4559,2015100477,シロイシカゲ,黒鹿毛,2015/5/27,0-0-0-1,458.0,,ブルベアバブーン、シルクヴェルサイユの2017
4560,2015106170,シンアンドケン,鹿毛,2015/3/23,0-0-0-2,480.0,,ミスレジェンド、ゴールドザタッチ
4561,2015103846,シンカンゴッホ,鹿毛,2015/5/23,0-0-0-2,476.0,345,ビックファントム、メイクイットホーム
4562,2015101885,シングンオフビート,黒鹿毛,2015/3/17,0-0-0-3,448.0,,シングンジャネット、シングンハート
4563,2015103777,シンシアリティー,鹿毛,2015/5/22,0-0-0-1,520.0,,セイヴァイタル、シンプリーラブ
4564,2015102179,シンゼンピース,栗毛,2015/4/15,0-0-0-2,472.0,540,ケッキセヨ、ダイヤモンドビット
4565,2015110080,シンティエンディー,芦毛,2015/4/24,0-0-0-3,500.0,,
4566,2015101504,シンボリセイント,鹿毛,2015/3/9,0-0-0-3,460.0,,プレミアクラウン、マイネルバンベール
4567,2015102592,シンボリトレイル,鹿毛,2015/3/23,0-0-0-2,390.0,669,ショウナンアリオン、クィーンズトレイルの2016
4568,2015100010,シンマ,栗毛,2015/3/20,0-0-0-1,450.0,,ナツロック
4569,2015100845,ジェイケイマッチョ,鹿毛,2015/3/29,0-0-0-3,488.0,,ジェイケイロマン、ジェイケイブラック
4570,2015101427,ジェットラグ,鹿毛,2015/5/18,0-0-0-2,466.0,,
4571,2015103288,ジェニービューティ,黒鹿毛,2015/3/30,0-0-0-1,350.0,216,
4572,2015101950,ジェネラル,栗毛,2015/4/13,0-0-0-5,446.0,,サノノショウグン、サノタイクーン
4573,2015104466,ジェフリーズベイ,黒鹿毛,2015/1/20,0-0-0-2,486.0,,クリームソーダ、バイザスターン
4574,2015105813,ジオ,黒鹿毛,2015/3/25,0-0-0-1,438.0,,ディディプリスの2016
4575,2015101704,ジッピー,栗毛,2015/3/14,0-0-0-2,480.0,572,フリュクティドール、トミケングレンサ
4576,2015103710,ジツリキキュート,鹿毛,2015/5/6,0-0-0-2,396.0,,ゴールドセント、ダイキセント
4577,2015103707,ジツリキナカヤマ,黒鹿毛,2015/5/22,0-0-0-3,446.0,,メルシーキング、セザンヌの2016
4578,2015102601,ジャストザホマレ,青毛,2015/2/26,0-0-0-4,470.0,,ジャストザハピネスの2017
4579,2015100665,ジャスパームーン,鹿毛,2015/3/31,0-0-0-4,416.0,918,レッドアンジェリカの2016、レッドアンジェリカの2017
4580,2015103772,ジャックビーンズ,栗毛,2015/4/9,0-0-0-6,462.0,,トゥートエール、エンジェルシェアの2014
4581,2015102633,ジャミン,青鹿毛,2015/3/1,0-0-0-1,490.0,1836,バトルスピリッツ、トモジャチャーリー
4582,2015101717,ジャングルライヤ,栗毛,2015/3/15,0-0-0-2,480.0,216,サンツェッペリン、トウケイダンディ
4583,2015106064,ジャンケル,栗毛,2015/4/1,0-0-0-2,462.0,518,シュンヒーロー、サノフェス
4584,2015103785,ジューンシェイカー,鹿毛,2015/4/9,0-0-0-8,478.0,,ドゥーイット、ステラビアンカ
4585,2015100884,ジューンニードル,鹿毛,2015/5/15,0-0-0-1,470.0,399,アクティフ、ジューンジェラート
4586,2015105238,ジュビラント,栗毛,2015/4/28,0-0-0-3,426.0,,ハナエミ、ハナカゲの2016
4587,2015101550,ジョーカー,芦毛,2015/6/3,0-0-0-3,448.0,,スパイチャクラ、レディシャングリラ
4588,2015103494,ジョーカーワイルド,鹿毛,2015/4/26,0-0-0-5,522.0,,ウインサラ、ラファーガ
4589,2015106199,ジョーダンドリーム,栗毛,2015/4/7,0-0-0-4,398.0,,エンジェルドンキ、ストレイトスタイル
4590,2015101415,ジョーダンピース,黒鹿毛,2015/3/10,0-0-0-2,448.0,,スマイリンアスクの2017
4591,2015101401,ジョインフォース,鹿毛,2015/4/8,0-0-0-5,468.0,,スカイパッション、ホワイトアセット
4592,2015104604,ジョリーリュバン,栗毛,2015/4/20,0-0-0-2,458.0,,リボントリコロール、レッドヴェレーナ
4593,2015105048,ジンゴイスト,青鹿毛,2015/2/28,0-0-0-1,510.0,,リアルスティール、ラングレー
4594,2015103540,ジンライガ,鹿毛,2015/5/14,0-0-0-1,486.0,324,トーセンビーナス、スノーエンブレム
4595,2015101032,ジンリッキー,栗毛,2015/3/7,0-0-0-1,484.0,,マルターズフェスタ、パスザトーチの2017
4596,2015100463,スーパーゴリラ,鹿毛,2015/5/31,0-0-0-3,448.0,324,ハヤブサプリンス
4597,2015104158,スーパーノーマル,黒鹿毛,2015/3/8,0-0-0-1,486.0,,シェッドラスター、ジョーノベリスタ
4598,2015100326,スーパーマジック,芦毛,2015/3/20,0-0-0-5,432.0,,バニラオーキッド、アンビルクローラー
4599,2015101037,スーパーヴュー,黒鹿毛,2015/3/9,0-0-0-4,404.0,,マルターズゲイル、ブルーリゲル
4600,2015100554,スイートハート,青鹿毛,2015/3/15,0-0-0-2,426.0,324,メイショウナナボシ、ジャガンナート
4601,2015102205,スイートフラッシュ,鹿毛,2015/2/15,0-0-0-1,482.0,,スイートリリックの2016、スイートリリックの2017
