,id,name,crop_count,crop_win_count,crop_grade_horse_count,crop_grade_win_count
4702,2006103643,ブルームインハート,3,0,0,0
4703,000a010ade,シンティー,7,8,0,0
4704,000a010575,クリアーパス,9,19,0,0
4705,000a011175,シルヴァーグレイル,10,12,0,0
4706,2007103145,ミッキーパール,5,2,0,0
4707,1999100634,スターフェスタ,12,27,1,1
4708,2002107091,ジュラン,5,6,0,0
4709,000a011d98,リップスポイズン,5,2,0,0
4710,2005105145,ヤマノオーロラ,6,8,0,0
4711,2006101214,スマイルトゥゲザー,5,2,0,0
4712,2002100014,スプリングレイン,7,10,0,0
4713,2010104054,シナジーウィスパー,2,0,0,0
4714,2006104431,セイザ,3,3,0,0
4715,2000101622,オレゴントレイル,10,16,0,0
4716,2003102553,フレンチアイドル,6,3,0,0
4717,2001100129,エイシンミュー,8,15,0,0
4718,000a010b65,ダンスティルドーン,7,12,0,0
4719,2001101556,アイチャンルック,7,13,0,0
4720,2007103335,キャンパスライフ,4,4,0,0
4721,2007106606,タガノディーバ,3,0,0,0
4722,2005110193,ヴィオレットステラ,6,9,0,0
4723,2007106460,タガノイノセンス,3,0,0,0
4724,2008102874,バレドクール,3,0,0,0
4725,2009106310,タガノキャンドル,3,0,0,0
4726,2003105800,タバスコムスメ,6,14,0,0
4727,000a010c8d,フーラクサ,9,6,0,0
4728,2008104980,ベルモントキーラ,2,0,0,0
4729,2002100679,キープザフェイス,9,7,0,0
4730,2007106474,タガノジョーカー,2,0,0,0
4731,2008105144,タガノラヴキセキ,2,0,0,0
4732,2004102748,タガノプルミエール,4,0,0,0
4733,1998101669,プレシャスラバー,12,14,1,3
4734,2004110122,アルカイックレディ,8,26,0,0
4735,2007100204,テーブルスピーチ,4,0,0,0
4736,2005104487,シルクロザリオ,8,5,0,0
4737,000a0114ad,パーフェクトチャンス,8,10,0,0
4738,1993109243,ノーブルドノール,12,11,1,1
4739,2003100600,ヒトリムスメ,6,10,0,0
4740,2006105053,チャームドリーム,5,2,0,0
4741,2010105750,タマモマナムスメ,3,0,0,0
4742,2006104670,チャームペンダント,6,3,0,0
4743,2005105321,チャームマロン,7,0,0,0
4744,2006101404,チャームライト,8,3,0,0
4745,2007106506,タマモワルツ,4,0,0,0
4746,2007104679,タマモピアス,5,2,0,0
4747,2004101937,クスノステファニー,7,9,0,0
4748,000a011193,タンタスエルテ,7,12,1,1
4749,2009106232,アデンピアモ,3,0,0,0
4750,1994109659,テンザンストーム,10,17,0,0
4751,2004101529,アブソルートライン,6,7,0,0
4752,2003110042,フルーリー,7,11,0,0
4753,2004100416,クィーンオブキネマ,7,31,0,0
4754,2003100653,ダイシンパーティー,8,7,0,0
4755,2009106529,ダイシンキャンディ,5,1,0,0
4756,2006105528,ブロードスマイル,5,5,0,0
4757,2001103971,アインライツ,10,3,0,0
4758,2010106171,イムディーナ,3,0,0,0
4759,2004100815,ベルモントリボン,6,2,0,0
4760,2006102879,アグネスサクラ,3,0,0,0
4761,2000104255,メイショウオッチモ,9,18,0,0
4762,2000110188,ロジカルクィーン,10,14,0,0
4763,2001103044,アグネスラズベリ,7,6,0,0
4764,000a012514,ダルタヤ,3,1,0,0
4765,2008100564,ダズリングスマイル,3,0,0,0
4766,2002103309,メイショウグレイス,6,0,0,0
4767,2008103074,ツクバオトメ,4,1,0,0
4768,2001109111,ビッグトワイニング,5,6,0,0
4769,000a013672,Mary's Angel,1,0,0,0
4770,000a0117a7,マネーペニー,6,10,0,0
4771,000a01227a,ウォッチハー,2,0,0,0
4772,2003102590,デアリングワールド,7,3,0,0
4773,000a0124ca,ゼラスキャット,3,0,0,0
4774,000a0117fd,オールウェイズウィリング,5,9,1,1
4775,2006102673,メジロシャレード,4,3,1,1
4776,000a012060,ウィーミスフランキー,4,2,0,0
4777,2004110060,スパークルジュエル,10,13,0,0
4778,000a01205b,カリフォルニアネクター,4,4,0,0
4779,2007105733,ダノンボンジュール,5,8,0,0
4780,2004105150,アロープラネット,8,5,0,0
4781,2006101262,プロテクトジアース,4,16,0,0
4782,2008100537,インプレッシヴ,4,4,0,0
4783,2000102269,ダンツクレバー,6,8,0,0
4784,2009100009,エリモフェアリー,2,0,0,0
4785,2008101870,クレバードリーム,4,4,0,0
4786,000a006a32,エルーセラ,4,0,0,0
4787,2000101363,フウレイカ,9,21,0,0
4788,2006100281,シャルマンスタイル,6,5,0,0
4789,1999104281,ビワパシフィカス,8,17,0,0
4790,2004104360,ジョンコ,5,1,0,0
4791,2010101401,インティワタナ,3,0,0,0
4792,2005100621,リリークラウン,3,12,0,0
4793,2004109329,アオバ,8,22,0,0
4794,1998104422,チョウハッスル,13,25,0,0
4795,2007100370,ストロベリーパフェ,5,6,0,0
4796,000a010aaa,インシステント,10,12,0,0
4797,2010103699,ニーマルダイヤ,3,0,0,0
4798,2008103227,ツィンクルブーケ,2,0,0,0
4799,2008103756,エイコオウイング,1,0,0,0
4800,2003102338,アサヒライジング,8,9,0,0
4801,2006104273,ツキノテンシ,1,0,0,0
4802,2010110020,クラシカルバリュー,2,0,0,0
4803,2006103259,イラクリオン,2,0,0,0
4804,2006106744,グッデーコパ,5,5,0,0
4805,2004101044,ノーザンシャトル,6,3,0,0
4806,2008103960,ミスアイーカメ,5,9,0,0
4807,2008105281,マイディアソング,3,0,0,0
4808,000a00681a,シャムロッククリーク,7,16,0,0
4809,2001105766,ナムラメロディー,8,9,0,0
4810,2010103025,マノアラニ,2,0,0,0
4811,2003105753,ナムラクニヒメ,8,3,0,0
4812,2005101067,マリアージュ,5,2,0,0
4813,2006102602,ニシノキュベレー,6,1,0,0
4814,000a010ce2,コムフレイ,7,26,0,0
4815,2009105911,アムールレジェンド,2,0,0,0
4816,1998102673,テイエムオーシャン,9,8,0,0
4817,2006109290,テイエムアツヒメ,4,0,0,0
4818,2003105166,イゾラトウショウ,8,22,0,0
4819,000a010e91,ピンクシューズ,10,9,0,0
4820,2005103825,シロキタカーニバル,6,11,0,0
4821,2002104193,ゴールドルージュ,8,4,0,0
4822,2000100016,コーラルチャイムズ,8,15,0,0
4823,2005101233,テイエムマイサクラ,6,1,0,0
4824,1999109041,テイエムコラール,10,13,0,0
4825,000a010565,イヴニングミスト,9,16,0,0
4826,2003101181,レディアモーレ,9,12,0,0
4827,2007106541,テイエムロウラン,3,0,0,0
4828,2001107800,ショウナンカグラ,9,7,0,0
4829,1996107636,フェリアード,12,32,3,6
4830,000a0123d5,ウィキッドロジー,1,0,0,0
4831,1999100472,テイエムピンキー,13,26,0,0
4832,2004102765,スケッチーヴュー,5,5,0,0
4833,2004100459,スノーアード,5,0,0,0
4834,1997110284,タカトモアップ,11,10,0,0
4835,2010103994,サブラタ,3,0,0,0
4836,2008101999,コウユーネガイ,2,0,0,0
4837,2003102842,シルクプレアデス,8,0,0,0
4838,000a012807,ウェイヴランナー,3,0,0,0
4839,1999105460,ラフォルトゥナ,12,47,0,0
4840,2007102588,メジロカトリーヌ,2,0,0,0
4841,2000106533,テンシノダンス,5,6,0,0
4842,2007100260,バイブレイションズ,5,4,0,0
4843,1995105495,エリモエクセル,13,13,0,0
4844,2009100760,ダンシングスタイル,3,0,0,0
4845,2008100551,ベストマテリアル,5,0,0,0
4846,2002106027,エスワイジュピター,7,9,0,0
4847,2007104537,ディアナムラ,5,6,0,0
4848,2010103437,ディアスカーレット,3,0,0,0
4849,2001109206,エムケイミラクル,11,14,0,0
4850,1999110017,ソングフォーミー,9,17,0,0
4851,2007103641,アイアンアタック,7,6,0,0
4852,2009106861,ハルカ,4,0,0,0
4853,2003101100,トピアリー,9,14,0,0
4854,2003103035,デザートレジーナ,4,5,0,0
4855,2003105314,ウェルカムフラワー,7,21,0,0
4856,2008103847,クォリティシーズン,4,3,0,0
4857,000a0117fa,ソーゴル,7,10,0,0
4858,2008105549,エスカナール,2,0,0,0
4859,2007102815,ローズデュルワ,2,0,0,0
4860,2010103668,ソフトライム,2,0,0,0
4861,2007105992,デルマポッペア,4,6,0,0
4862,2002101012,ユークロニア,7,9,0,0
4863,2006103084,ウララカ,4,1,0,0
4864,1999106755,ヘルスウォール,8,27,1,1
4865,2007103167,デルマユリア,6,0,0,0
4866,2008106038,デルマドゥルガー,1,0,0,0
4867,000a010b71,フリードリームズ,7,8,0,0
4868,1998101745,ジブリール,8,15,0,0
4869,2001103153,メイクイットベター,2,7,0,0
4870,2006103015,フレンチマリー,4,1,0,0
4871,2001102815,フラワーサークル,5,3,0,0
4872,2001103721,アマランス,8,23,0,0
4873,2007102519,ニシノヘレンド,6,6,0,0
4874,2007101815,デンコウラッキー,4,2,1,1
4875,2008102443,トーアプルメリア,2,0,0,0
4876,2009105571,トーアタマテバコ,2,4,0,0
4877,2006102563,トーアミステリー,3,0,0,0
4878,2002100323,トーアセンヒメ,7,4,0,0
4879,2006102559,トーアクレセント,3,3,0,0
4880,2008103791,ピンクファンタジー,2,0,0,0
4881,2004106332,マキハタスリリング,7,14,0,0
4882,000a0111bc,オンリーザロンリー,8,11,0,0
4883,2004102857,ケアレスウィスパー,7,20,0,0
4884,2009102212,トーセンムンク,3,0,0,0
4885,2003102610,トーセンブリリアン,8,9,1,1
4886,2008105789,トーセンソニア,2,2,0,0
4887,2010100241,トーセンメッツ,3,0,0,0
4888,2007103369,トーセンモアムード,5,4,0,0
4889,2005102260,スティールシャーク,5,1,0,0
4890,1995108835,シルクフレアー,11,15,0,0
4891,2005102489,エルフィンパーク,8,21,1,2
4892,2004101464,トーセンスマッシュ,8,7,1,1
4893,2008102986,トーセンプリンセス,4,4,0,0
4894,2001107349,カガヤケラビット,6,16,0,0
4895,2006103360,ベビーキール,3,2,0,0
4896,2000101425,スマイルサポート,7,7,0,0
4897,000a011f4e,Dance For Fun,3,0,0,0
4898,2006103406,ビオンドパンテーラ,3,5,0,0
4899,2007105671,トーホウシンバル,2,0,0,0
4900,2006105244,シャインエフォート,5,6,0,0
4901,1997100831,マーズプリンセス,15,20,0,0
4902,2006100870,クイックメール,6,7,0,0
4903,2008102816,オーラレガーレ,3,0,0,0
4904,1996107189,エアラグドール,12,23,0,0
4905,2008105007,アニー,4,0,0,0
4906,2009102024,クイーンロイド,2,0,0,0
4907,2004106738,トウカイファイン,7,16,0,0
4908,2001107191,トウカイポピー,7,14,0,0
4909,2006105977,トウカイファミリー,3,2,0,0
4910,2006105769,ギオンゴールド,2,0,0,0
4911,2010101442,トウケイサクラ,3,0,0,0
4912,2003105149,コルサトウショウ,6,11,0,0
4913,2006110008,キアロディルーナ,5,9,0,0
4914,2007102329,サクセスゴーランド,5,0,0,0
4915,2005107027,ステラーホープ,5,3,0,0
4916,2007102716,デザートチャーム,3,1,0,0
4917,2008100115,スマートアイリス,2,0,0,0
4918,2009101306,プレシャスペスカ,2,0,0,0
4919,2005101451,フォーモサアピール,5,9,0,0
4920,1999110251,フェアリーステップ,7,5,0,0
4921,2006100787,アートオブダンサー,4,1,0,0
4922,2001106185,エグゼリーナ,6,7,0,0
4923,1997103379,ミスティーダンス,10,17,0,0
4924,2009106339,ストラスペイ,2,0,0,0
4925,000a0127fd,オペラクローク,2,0,0,0
4926,2005102211,アロマキャンドル,6,22,0,0
4927,1999109040,テイエムブルーアイ,14,23,0,0
4928,2004102847,シャルロットノアル,6,9,0,0
4929,2008100801,フレンチカクタス,3,2,0,0
4930,2008106612,ミヤコレッドローズ,3,1,0,0
4931,1996102544,ドクターベローナ,14,30,0,0
4932,2001110017,リリーポンド,10,14,0,0
4933,2010102724,ポッドレイ,2,0,0,0
4934,2008105776,ライヴマジック,4,6,0,0
4935,2008100944,ユキノヴィーナス,3,0,0,0
4936,2006100550,カネトシフィオーレ,5,2,0,0
4937,2004105647,シーガルサリー,6,8,0,0
4938,2010104112,シナンジュ,3,0,0,0
4939,000a01142a,ドリームスキーム,8,15,0,0
4940,2003110246,ノーブルペニー,8,2,0,0
4941,2001103340,グローリアスデイズ,10,8,0,0
4942,1994100926,ファンドリオボッコ,11,24,1,1
4943,2008106481,クールトップレディ,3,0,0,0
4944,2008102915,カトルズリップス,3,0,0,0
4945,2011103112,ジツリキオーシャン,3,0,0,0
4946,2005110168,チアフルドーラ,6,9,0,0
4947,2005102401,プレンティフェスタ,3,4,0,0
4948,2009105776,アンティール,3,2,0,0
4949,2005100684,デューントウショウ,6,10,0,0
4950,2000110236,チャーミングクリス,8,3,0,0
4951,2002100972,シャドウキャスター,8,7,0,0
4952,2003100128,シルクアグライア,9,11,0,0
4953,000a012546,ヨナグッチ,3,4,0,0
4954,2009106450,ザグレース,3,0,0,0
4955,2005103167,ピサノグレース,7,14,0,0
4956,2000102971,ナムラローマン,10,7,0,0
4957,2008100751,ナムラジュエル,3,0,0,0
4958,2008100057,ナムラエメラルド,3,0,0,0
4959,2009100025,ナムラビーム,3,0,0,0
4960,1992109506,セシルカット,17,26,0,0
4961,2000101736,ナムラキャサリン,9,13,0,0
4962,2009102800,ナムラアピア,3,0,0,0
4963,2009104089,ナムラオーキッド,2,2,0,0
4964,2009105802,ナムラレガシー,2,1,0,0
4965,2003102513,ガーネットスター,8,15,0,0
4966,2003106330,レインボーデザイア,9,13,0,0
4967,2004103196,センシュアルドレス,4,14,0,0
4968,1996104713,オースミリンド,12,21,0,0
4969,2002106061,ナリタシークレット,6,5,0,0
4970,2000105146,ナイストップクイン,11,19,0,0
4971,2000106148,スイートレジーナ,10,35,0,0
4972,2009101441,ナンセイキラメキ,3,1,0,0
4973,2003107134,ケイアイエリザベス,10,16,0,0
4974,2004102571,ニシノマオ,7,6,0,0
4975,2008102454,ニシノステディー,3,0,0,0
4976,2004102908,ショウナンアネーロ,8,17,1,1
4977,2010104125,ニシノワン,3,0,0,0
4978,2004106909,バトルマドカ,6,1,0,0
4979,000a011033,Tesla,10,9,0,0
4980,2009101091,チェインブラッド,4,0,0,0
4981,2003102673,キープユアスマイル,6,4,0,0
4982,000a011159,マラチバンド,7,14,0,0
4983,2007101718,ベリーキュート,3,0,0,0
4984,2003102176,ニットウサラン,6,6,0,0
4985,000a0114ab,ジェニーリンド,7,20,1,1
4986,2001106050,ニホンピロアミーカ,11,6,0,0
4987,2004104949,ニホンピロアニカ,7,10,1,2
4988,2002107006,ニホンピロルピナス,10,23,1,7
4989,2006101484,ニホンピロキャット,6,4,0,0
4990,1998109257,ビッグキャンドル,8,0,0,0
4991,1996104501,フェアリーベル,15,47,0,0
4992,2006110003,ピサノレインボー,7,6,0,0
4993,2004104690,アールヌーヴォー,7,2,0,0
4994,1999100686,ネイビートウショウ,7,6,0,0
4995,2008103319,インダクティ,3,0,0,0
4996,2007103155,ネオフェリーク,4,5,0,0
4997,2000101326,オスティエンセ,9,17,0,0
4998,2007103071,ネオジェイズレーヌ,3,0,0,0
4999,2006103013,ネオイユドゥレーヌ,5,2,0,0
5000,2002104395,リキアイノキセキ,7,0,0,0
5001,2004104926,サキノスイセイ,5,7,0,0
5002,2006100235,タマキチャン,1,0,0,0
5003,2005103090,ジョウノグレース,4,2,0,0
5004,2008104082,マリア,5,2,0,0
5005,000a011d32,リーサルヒート,6,8,0,0
5006,2008105588,プレシャスライン,3,0,0,0
5007,2004106344,ミラクルファンタジ,8,12,0,0
5008,000a012f7e,ナイトオブドバイ,3,0,0,0
5009,2006105650,マリナデルレイ,5,2,0,0
5010,000a0111c8,マンデルーシュ,10,3,0,0
5011,2007109168,ノートルアンジュ,4,2,0,0
5012,2003107076,スターライトダンス,8,7,0,0
5013,2006100762,カリスマテーラー,3,4,0,0
5014,2003106312,セドゥクティーバ,9,19,0,0
5015,2000105287,テンノベニバラ,6,6,0,0
5016,2006105613,ノボレインボー,3,0,0,0
5017,1997100527,サンデーミッチー,9,54,0,0
5018,1997104237,ブレスマイソウル,10,37,0,0
5019,2005110059,エビスオール,4,3,0,0
5020,000a0120f3,ビリーヴミー,4,2,0,0
5021,2005103391,ケープタウンシチー,4,1,0,0
5022,2004100727,ダーティダンシング,7,9,0,0
5023,2007105323,アンジュールラブ,4,1,0,0
5024,2006100252,トワインブルーム,1,0,0,0
5025,1993107325,フレンドパーク,9,21,0,0
5026,2010100715,リップル,3,0,0,0
5027,1994107267,ヤマトプリティ,7,15,1,4
5028,2007102928,メイルストローム,4,1,0,0
5029,2006106415,ハギノハニー,4,2,0,0
5030,2004105693,ラティエラ,7,18,0,0
5031,2000100642,バタラバ,11,20,0,0
5032,2006102780,カンタトリーチェ,4,3,0,0
5033,2007102372,ソルスティス,6,2,0,0
5034,2003100550,ラヴリージョウ,11,12,0,0
5035,2001103201,ブローザキャンドル,9,19,0,0
5036,2010110042,ハタノボニート,4,3,0,0
5037,2008105440,ハタノファベルジェ,6,4,0,0
5038,2006100191,ティーケーキセキ,6,6,0,0
5039,2005102287,リュクス,4,5,0,0
5040,2010102064,ホッコーユニバース,3,0,0,0
5041,1998104093,スタミナスピード,8,11,0,0
5042,2010102085,ジェネロシティー,3,0,0,0
5043,000a012f77,インターリム,2,0,0,0
5044,2003102442,ゴートゥザノース,10,5,0,0
5045,2006103135,ホーカーハリケーン,5,1,0,0
5046,2007110042,プレザンサプライズ,4,2,0,0
5047,2007100572,ハローハピネス,5,4,0,0
5048,2001200004,ビッグティアラ,8,13,0,0
5049,2004106716,ボレロビート,2,0,0,0
5050,2003101044,ジェンハオサイマ,9,8,0,0
5051,2005104183,アイラインローザー,8,5,0,0
5052,2004100773,マイネカンナ,6,6,0,0
5053,2009103077,ラスリーズ,2,0,0,0
5054,2008110103,バージニアキャット,4,1,0,0
5055,2004103030,ソングバード,8,6,0,0
5056,000a011162,ファニーモーク,8,20,0,0
5057,2007103390,ジュエルビスティー,5,12,0,0
5058,2007101001,バイタルスタイル,4,0,0,0
5059,2005102334,オリヒメチャーム,5,6,0,0
5060,2009105234,ホクセーメジャー,3,0,0,0
5061,000a010ebe,ミスサイベリア,9,24,0,0
5062,2010105281,バトルレジナ,2,0,0,0
5063,2006100698,ハリウッドナニー,4,0,0,0
5064,2009103884,ピースヴィクトリア,5,3,0,0
5065,2000103883,バアゼルローズ,6,12,0,0
5066,2001104259,シュガーアート,10,15,0,0
5067,2003107140,バトルサクヤビメ,5,7,0,0
5068,000a0116cc,ジェノヴァ,5,1,0,0
5069,1998105870,トランシーフレーズ,11,25,1,1
5070,2006103026,イタリアンレッド,4,0,0,0
5071,2004103076,スペシャルウィッチ,7,2,0,0
5072,1999106859,ウインラシェーナ,11,11,0,0
5073,000a011e0f,パダナ,2,0,0,0
5074,2001109467,パーフェクトダンス,6,6,0,0
5075,000a012d61,Above Heaven,2,1,0,0
5076,2007102745,オメガクリスマス,3,0,0,0
5077,2009106482,ペルルフィーヌ,2,0,0,0
5078,1999102740,レディルナ,9,13,0,0
5079,2000110150,ルリイロノチキュウ,9,15,0,0
5080,2009102636,ラファダリ,3,0,0,0
5081,2002104299,サクラカンパネラ,9,8,0,0
5082,2006100363,オールオールオール,6,10,0,0
5083,2002100615,アルテシア,9,30,0,0
5084,2002100579,ホリデイインミラノ,9,8,0,0
5085,2006105783,マヤフィオーレ,4,20,0,0
5086,2001100145,パワートップレディ,9,11,0,0
5087,2006110076,スイートマカロン,5,2,0,0
5088,2003102695,ノンコ,5,10,1,5
5089,2009110115,ヒシラストレディ,2,0,0,0
5090,2004103347,グッドチョイス,5,1,0,0
5091,2010105411,クーファチック,2,0,0,0
5092,2005104548,ヒミノプリンセス,3,5,0,0
5093,2008103301,オーシャンビーナス,3,0,0,0
5094,2005101795,バンジョーピジョン,6,0,0,0
5095,2003104614,スリーキセキ,5,1,0,0
5096,2007103241,メルセンヌナンバー,5,3,0,0
5097,2009110018,リトルリスキー,3,0,0,0
5098,2011105036,ギンザフェアレディ,3,0,0,0
5099,2003105187,ホーマンシュテルン,8,3,0,0
5100,2006105481,プティプランセス,4,1,0,0
5101,2004104603,サクラアリア,7,4,0,0
5102,1999104153,ダンシングナウ,11,30,0,0
5103,2005109191,シンメイミヤビ,4,2,0,0
5104,000a006707,オルビタル,13,25,0,0
5105,2007102932,シースナイプ,4,1,0,0
5106,2008104679,キモングリーン,2,0,0,0
5107,2002104270,ディーズビバーチェ,8,20,0,0
5108,000a012513,アシュフォードクロス,3,0,0,0
5109,000a0067eb,タッチフォーゴールド,12,23,1,1
5110,2009104321,ラグジュリア,3,0,0,0
5111,000a010567,パフェ,8,21,0,0
5112,2007102763,グロリアスフラワー,3,1,0,0
5113,2003102548,キャスケードブーケ,9,13,0,0
5114,2003104750,イノセントガール,9,7,0,0
5115,2008102793,ピユカンタービレ,3,0,0,0
5116,2000100855,トニーズメモリイ,8,8,0,0
5117,2009106538,ハッピーウィーク,3,0,0,0
5118,1998102844,テンシノキセキ,8,6,0,0
5119,1994107071,ゴールデンページ,12,16,0,0
5120,2006100866,デオ,4,2,0,0
5121,2006102012,シルクナデシコ,3,7,0,0
5122,2004103321,レインボーシーカー,6,7,0,0
5123,2007102982,ピエナヴィブレ,4,2,0,0
5124,2003105146,ラブリークレセント,7,11,0,0
5125,2009101106,タキオンピュール,2,1,0,0
5126,2008100102,ピュアプレジャー,4,0,0,0
5127,2006103281,ディナシー,6,4,0,0
5128,2009100304,ミスバレイ,3,0,0,0
5129,1995102769,ヤマノロイヤル,8,6,0,0
5130,2006100570,オールブランニュー,3,0,0,0
5131,2007104475,ツールドコルス,5,0,0,0
5132,2000101973,ホワイトカーニバル,9,27,1,6
5133,2008105757,ドクターマリ,3,3,0,0
5134,2008105712,ファーマペニー,4,2,0,0
5135,1997102282,サクラプラチナ,11,17,0,0
5136,000a012167,クラリネット,3,0,0,0
5137,1998102377,ビューティテイスト,11,25,0,0
5138,2006101032,タフネスデジタル,5,6,0,0
5139,2010102999,マテリアライズ,2,0,0,0
5140,2010102980,ドリームデュネット,3,0,0,0
5141,2006102203,スターリースカイ,6,2,0,0
5142,2002100962,パーフェクトマッチ,8,7,0,0
5143,2002104848,フサイチシルヴィ,7,6,0,0
5144,2001106947,エスワンスペクター,8,38,0,0
5145,2005100230,ズブロッカ,6,3,0,0
5146,2005109330,ナックザトモミ,5,2,0,0
5147,2003102300,ビバグリーン,6,0,0,0
5148,2002110035,エミナ,9,10,0,0
5149,000a012949,セットプレイ,3,0,0,0
5150,1996110248,レディフェアリー,13,9,0,0
5151,2002100573,ステレオタイプ,7,7,1,4
5152,2006103633,プラチナループ,5,2,0,0
5153,2007104105,チャメ,4,2,0,0
5154,2000110038,ベガスナイト,8,12,1,1
5155,000a0127f4,ディスメイ,3,0,0,0
5156,2003102608,プラジェラート,5,12,0,0
5157,2001106917,ガイヤール,7,13,0,0
5158,000a006783,ミスベルベール,12,15,1,1
5159,2006101751,フォローミー,5,12,0,0
5160,2003101336,ベレッツァ,7,4,0,0
5161,2006103291,トロピカルベリーズ,6,3,0,0
5162,2001102340,シルクストレイン,5,6,0,0
5163,000a010edc,ミーナー,8,13,0,0
5164,2002100100,ミライ,4,1,0,0
5165,2005106887,ディアースパークル,5,3,0,0
5166,2001103448,ハニーハント,10,26,0,0
5167,2004106437,リンダムーン,5,2,0,0
5168,2005105452,ドゥービリーヴイン,3,9,0,0
5169,2000101391,ラバンディエーラ,9,16,0,0
5170,2008102822,ネオザフラッシュ,4,1,0,0
5171,1995106674,アズサユミ,13,26,2,2
5172,2002100992,インディゴワルツ,8,0,0,0
5173,2002110053,シャインリザルト,9,7,0,0
5174,2002110005,ウインルミエール,10,18,0,0
5175,2000105327,フラワーパフューム,8,4,0,0
5176,2009110060,ワンオリーブ,3,0,0,0
5177,2008103051,バウンシーチューン,3,0,0,0
5178,000a0122d7,ストーミーレニー,4,12,0,0
5179,2004106655,タイキエリーゼ,7,6,0,0
5180,2003103549,ギブミーアチャンス,3,1,0,0
5181,000a0116cb,フレイミングスカイII,6,9,0,0
5182,2002101710,コスモキャンディス,4,14,0,0
5183,2008104873,フレッチャロッサ,5,0,0,0
5184,2001105365,パピュラ,9,17,0,0
5185,000a0111fc,アークティックシルク,10,12,0,0
5186,2009106640,アイルゴーバック,5,8,0,0
5187,000a0117cc,クルザダアメリカーナ,6,17,0,0
5188,2009105924,ツクバエルドラド,4,0,0,0
5189,000a011565,レディオブヴェニス,6,12,0,0
5190,2005104041,ブライティアダンス,4,2,0,0
5191,2009102097,ブライティアトップ,2,0,0,0
5192,1998104954,ゲイリーピクシー,12,53,0,0
5193,000a0127f2,ブロッサムレーン,3,0,0,0
5194,000a011e15,コージーロージー,4,3,0,0
5195,1998100473,ブラウンシャイン,10,3,1,1
5196,1995108756,エイシンリンデン,14,50,0,0
5197,2006101852,フェアーシャトル,6,9,0,0
5198,2006104240,オリオンザブラック,5,0,0,0
5199,2000100869,ビューティフルアイ,7,6,0,0
5200,2007100092,モトヒメ,1,0,0,0
5201,2011105758,ロマンロード,2,0,0,0
5202,2006100876,クォーク,4,0,0,0
5203,2006105921,キストゥクラウン,4,1,0,0
5204,2000101330,ブリージーウッズ,9,30,1,1
5205,2006102742,シナノネージュ,7,6,0,0
5206,2006103964,ダイアナバローズ,3,3,0,0
5207,1999107193,ルナジェーナ,12,37,0,0
5208,000a010755,ゴールドプライシズライジング,12,24,0,0
5209,2005102348,ヴェイルドクリス,4,4,0,0
5210,2009105862,クッキーチャン,4,4,0,0
5211,2008104652,アイファインバンド,3,0,0,0
5212,2006101383,サクラローズマリー,4,1,0,0
5213,2000102260,サクラプリファー,7,18,0,0
5214,2009103257,シゲルデリシャス,4,1,0,0
5215,2007100072,マキノルーチェ,3,0,0,0
5216,2007103114,クラサヴィカ,2,7,0,0
5217,2001107320,ロッソペーガゾ,8,17,0,0
5218,2005106501,トップコマチ,3,0,0,0
5219,2008101904,ファーマソフト,4,0,0,0
5220,2007100162,バトルキクヒメ,5,0,0,0
5221,2003109265,マスコットダイヤ,7,6,0,0
5222,2002105513,タイキフェアレディ,7,10,0,0
5223,2002101020,ブライティアバジー,7,21,0,0
5224,000a00687e,バブルドリーム,12,6,0,0
5225,2010102825,アスパラガス,3,0,0,0
5226,2005100385,ナムラエラン,6,10,0,0
5227,000a0136fd,Biancarosa,2,0,0,0
5228,2007104509,オウケンサクラ,3,0,0,0
5229,2006110083,コンポステラ,7,5,0,0
5230,2009100341,テツムーン,4,0,0,0
5231,2006104637,シルクプロミス,4,0,0,0
5232,000a01294a,テルアケリー,3,0,0,0
5233,2008106602,ディープインアスク,4,3,0,0
5234,2004104426,ケイアイスパイダー,5,5,0,0
5235,1993109481,ビワハイジ,12,39,6,15
5236,2001110024,ストリートパレード,11,5,0,0
5237,2007103701,パサパ,5,1,0,0
5238,2010102858,ダイメイクイーン,2,0,0,0
5239,2001106148,マヤノラトゥール,7,4,0,0
5240,2004103933,ゴールドエンジェル,6,9,0,0
5241,000a0111bd,ブルーオアシス,9,11,0,0
5242,2001105204,プレシャスフラワー,10,15,0,0
5243,2003101065,テイエムオーカン,9,14,0,0
5244,1995107964,アドマイヤサンデー,13,20,3,7
5245,2006101116,アフィニティ,5,6,0,0
5246,000a0111fd,ステージスクール,9,18,0,0
5247,2000101824,ゼリービーン,11,6,0,0
5248,2001103824,ノワゼット,9,13,0,0
5249,000a0114f7,ジャックシーマックズ,7,7,0,0
5250,2002102284,レッドスレッド,10,17,0,0
5251,2005102365,アイアムジュエル,6,13,0,0
5252,2008102674,スターリーベイ,4,0,0,0
5253,2008103991,マキノスペシャル,3,1,0,0
5254,2009106571,インクレセント,3,0,0,0
5255,2007101433,カルテブランシェ,3,3,0,0
5256,2006102307,マスターコーク,4,0,0,0
5257,2002110024,モアザンベスト,6,9,1,1
5258,2003100892,サルトリーガール,9,27,0,0
5259,000a006812,ウィッチフルシンキング,14,21,2,7
5260,2007103207,シーズンズベスト,3,2,0,0
5261,000a011568,ヴェストリーレディ,7,13,0,0
5262,2009101407,ベラルーナ,4,1,0,0
5263,2002103294,メイショウアモーレ,9,7,0,0
